 district|block|cluster|schoolid|schoolname|category|gender|medium_of_inst|address|area|pincode|landmark|identification1|busroutes|identification2|latlong                  
 bangalore|bangalore central|kuvempunagar 4th circle|31453|ARUNDHATHINAGAR|Anganwadi|co-ed|kannada|Okalipura Main Road, 5th Main Road, S.R. Puram|Oklipura|560021|Near Oklipura Bus Stop|Cream Colour Building|0|0|POINT(77.56705 12.98747)
 bangalore|bangalore central|kuvempunagar 4th circle|31206|SOUHARDA VRUTTA|Anganwadi|co-ed|kannada|6th Main Road, 44th Cross, 4th Block Rajaji Nagar|Rajaji Nagar|560010|Next Bangalore One|Cream Colour Building|0|0|POINT(77.55781 12.98848)
 bangalore|sumangali seva ashrama|murphy town|31526|DODI GUNTY|Anganwadi|co-ed|kannada|P.S. Naidu Road, N.C. Colony|Cox Town|560005|Ground Floor Tailating Class Room|Next Mariyamma Temple And Opposite Ashwath Katte|127|Pink Colour Building|POINT(77.62104 12.99241)
 bangalore|sumangali seva ashrama|murphy town|33726|GAJENDRA NAGAR|Anganwadi|co-ed|kannada|8th Cross, 1st Main Road, M.S.Nagar Post, Bangalore|Gajendra Nagar|560033|Near Byappanahalli Bus Stop|Blue Colour Sheet Building|123||POINT(77.63826 12.99323)
 bangalore|bangalore central|triveni 5th circle|31210|KAMALA NAGAR 3|Anganwadi|co-ed|kannada|7th Cross, Shankarnag Bus Stop, Basaveshwara Nagar Post, Bangalore|Kamala Nagar|560079|Infront Shankarnag Bus Stop (Kamala Nagar)|Yellow Colour Building & Green Colour Door|96 C, 96 D, 96 G|Sheet Building & Infront Flay Ground|POINT(77.52614 12.99459)
 bangalore|bangalore central|triveni 5th circle|31203|KAMALA NAGAR 2|Anganwadi|co-ed|kannada|#25, 1st Cross, 1st Main Road, Basaveshwara Nagar Post, Bangalore|Kamala Nagar|560079|Behind Basaveshwara Swamy Temple|Green Colour Building & Blue Colour Door|96 C, 96 D, 96 G|Sheet Building & Beside Water Tank|POINT(77.52849 12.9957)
 bangalore|bangalore central|triveni 5th circle|31145|KAVERI NAGAR|Anganwadi|co-ed|kannada|#213/15, Pipeline Road, Basaveshwara Nagar Post, Bangalore|Kaveri Nagar|560079|Opposite Karnataka Medicals|Yellow Colour Building & Brown Colour Door|89 D, 89|Sheet Building|POINT(77.53031 12.99894)
 bangalore|bangalore central|triveni 5th circle|31165|J C NAGAR 2 15MAIN 6TH CROSS|Anganwadi|co-ed|kannada|#79/11, 17th Main Road, 6th Cross, Kurubarahalli, Bangalore|J.C.Nagar|560086|Near Sudakars Medical Shop|Red Colour Building|89 D, 89|Black Colour Gate|POINT(77.53186 13.00253)
 bangalore|bangalore central|triveni 5th circle|31161|J C NAGAR 3|Anganwadi|co-ed|kannada|#77/A, 15th Main Road, 9th Cross, Kurubarahalli, Bangalore|J.C.Nagar|560086|Beside Shaneshwara Swamy Temple|Green Colour Building & Yellow Colour Door|89 D, 89|Green Colour Compound & Black Colour Gate|POINT(77.53267 13.00258)
 bangalore|bangalore central|triveni 5th circle|31157|JC NAGAR 4|Anganwadi|co-ed|kannada|#5, 17th Main Road, 10th Cross, Kurubarahalli, Bangalore|J.C.Nagar|560086|Near Karu Mariyamma Temple|Yellow Colour Building & Brown Colour Door|89 D, 89|Yellow Colour Compound & Brown Colour Gate|POINT(77.53003 13.00404)
 bangalore|bangalore central|triveni 5th circle|31171|GELEYARA BALAGA|Anganwadi|co-ed|kannada|#80, 14th Main Road, 5th Cross, Geleyara Balaga, Mahalakshmi Puram, Bangalore|Srirama Nagar (Geleyara Balaga)|560086|Near Geleyara Balahga Government Hospital|Cement Building (No Colour) & Green Colour Door|89, 89 B|Orange Colour Compound & Sheet Building|POINT(77.54032 13.00472)
 bangalore|bangalore north (yelahanka)|kadugondanahalli|31006|LINGARAJAPURA A BLOCK|Anganwadi|co-ed|kannada|#87, 27th Cross, A Block, New Lingarajpura, M.S. Nagar Post|Lingaraj Pura|560033|Near Maruthi Prathika School|Pistha Colour Sheet Building|296|0|POINT(77.6324 13.00527)
 bangalore|sumangali seva ashrama|murphy town|30990|VAIYALIKAVAL|Anganwadi|co-ed|kannada|16th Cross, Gayatri Devi Park Extn|Vaiyalikaval|Vaiyalikaval|Near Chowdiah Memorial Hall|Gray Colour Building|171||POINT(77.57461 13.00682)
 bangalore|bangalore north (yelahanka)|hreohalli|31013|ANDRAHALLI|Anganwadi|co-ed|kannada|North 1, Vishwaneedam post|Andrahalli|560091|Near Andrahalli Bus Stop|White Colour Building|0|Brown Colour Door|POINT(77.48224 13.00871)
 bangalore|sumangali seva ashrama|sultanpalya|30971|MODI ROAD|Anganwadi|co-ed|kannada|8th Cross, Modi Road, D.J. Halli Post, Bangalore|D.J. Halli|D.J. Halli|Building Inside G.K.L.P.S Modi Road|White Colour Building And Sheet Building||Red Colour Door|POINT(77.60633 13.01037)
 bangalore|sumangali seva ashrama|sultanpalya|30977|EIDGA MAHULLA|Anganwadi|co-ed|kannada|2nd Cross, Modi Road, D.J. Halli Post, Bangalore|Ediga Mahulla|560045|Near Eidgah|Blue Colour Building And Sheet Building|0|Blue Colour Door|POINT(77.60346 13.01382)
 bangalore|bangalore central|triveni 5th circle|31199|KANTEERAVA NAGAR 2ND|Anganwadi|co-ed|kannada|2nd Main Road, 5th Cross, Masjid Road, Bangalore|Kanteerava Nagar|560096|Infront Masjid|1st Floor|77, 78, 252, 80 F|White Colour Building|POINT(77.53632 13.01686)
 bangalore|bangalore central|triveni 5th circle|31400|KANTEERAVA NAGARA 1|Anganwadi|co-ed|kannada|1st Main Road, 4th Cross, Bangalore|Kanteerava Nagar|560096|Near Masjid|White Colour Building|77, 78, 252, 80 F||POINT(77.53612 13.01745)
 bangalore|bangalore central|triveni 5th circle|31192|KANTEERAVA NAGAR 3RD|Anganwadi|co-ed|kannada|1st Main Road, 1st Cross, Bangalore|Kanteerava Nagar|560096|Behind K.N.Geetha School|Home Style|77, 78, 252, 80 F|Rose Colour Building|POINT(77.53586 13.01805)
 bangalore|bangalore central|triveni 5th circle|31166|PARIMALANAGAR|Anganwadi|co-ed|kannada|4th Cross, 4th Main Road, Kanteerava Nagar, Bangalore|Parimala Nagar|560096|Opposite K.N.Geetha School|Yellow Colour Sheet Building|77, 78, 252, 80 F||POINT(77.53601 13.0182)
 bangalore|bangalore central|triveni 5th circle|31177|KANTEERAVA NAGAR 5TH|Anganwadi|co-ed|kannada|Kanteerava Nagar Main Road, 9th Cross, Bangalore|Kanteerava Nagar|560096|Near Kanteerava Nagar Bus Stop|Rose Colour Compound|77, 78, 252, 80 F|Rose Colour Building|POINT(77.53548 13.01998)
 bangalore|sumangali seva ashrama|sultanpalya|30974|SOUKAR LINE|Anganwadi|co-ed|kannada|A.M.C. Main Road, Arabic College Post, Bangalore|Soukar Line|560045|Beside Mariyamma Devi Temple|Green Colour Building And Blue Colour Door|290, 290A, 290B|Sheet Building|POINT(77.61453 13.02033)
 bangalore|bangalore north (yelahanka)|kodigenahalli|31292|ASHWATH NAGARA|Anganwadi|co-ed|kannada|Sanjay Nagar Main Road, 2nd Cross, R.M.V. 2nd Stage|Ashwath Nagar|560094|Near Ashwath Nagar Bus Stop|G.K.M.P.S Geddala Halli Compound Inside|227|0|POINT(77.58054 13.02655)
 bangalore|bangalore north (yelahanka)|kodigenahalli|33906|MATHIKERA|Anganwadi|co-ed|kannada|9th Main Road, Gokul Post, Mathikere Colony|Mathikere|560054|Near Beside Rama Mandir And Near M.S.R Hospital Bus Stop|1st Floor|401|Cream Colour Building|POINT(77.56282 13.03176)
 bangalore|bangalore north (yelahanka)|kodigenahalli|31325|JAYARAM COLONY|Anganwadi|co-ed|kannada|HMT Road|Jaya Ram Colony|560054|Gangamma Temple|Gangamma Temple Inside|401|0|POINT(77.55785 13.03512)
 bangalore|sumangali seva ashrama|murphy town|30991|GUDADHAHALLI-1|Anganwadi|co-ed|kannada|R.T. Nagar Post|Guddadahalli|Guddadahalli|Beside Sarkari Nayaya Bele Angadi|White Colour Sheet Building|||POINT(77.59706 13.03964)
 bangalore|sumangali seva ashrama|murphy town|30995|GUDADHAHALLI-2|Anganwadi|co-ed|kannada|R.T. Nagar Post|Guddadahalli|Guddadahalli|Beside Sarkari Nayaya Bele Angadi|White Colour Sheet Building|||POINT(77.59706 13.03964)
 bangalore|bangalore north (yelahanka)|kodigenahalli|31329|POORNAPURA|Anganwadi|co-ed|kannada|1st Main Road, 6th Cross, Gokul Post|Poornapura|560054|Oppoiste Subramanya Swamy Temple|White Colour Building|401|0|POINT(77.55998 13.04013)
 bangalore|sumangali seva ashrama|murphy town|31290|SUBRAMANYANAGAR|Anganwadi|co-ed|kannada|3rd Cross, Guddada Halli Main Road|Subramanya Nagar|Subramanya Nagar|Near Hebbal Bus Stop|Cream Colour Sheet Building|||POINT(77.59451 13.04066)
 bangalore|bangalore north (yelahanka)|kodigenahalli|33900|NAGASHETTIHALLI|Anganwadi|co-ed|kannada|R.M.V> 2nd Stage, 1st Main Road, 1st Cross, Dollars Colony|Nagashetty Halli|560094|Near H.D.F.C. ATM|Nagashetty Halli School Compound Insde|297|0|POINT(77.57008 13.04354)
 bangalore|bangalore north (yelahanka)|kodigenahalli|33899|BHOPASANDRA|Anganwadi|co-ed|kannada|Karan Sab Lane, 2nd Cross|Bhoopasandra|560094|Near Bhoopasandra Bus Stop|Anjaneya Temple Aompound Insde|297|0|POINT(77.58094 13.04416)
 bangalore|bangalore north (yelahanka)|yalahanka|33856|AMRUTHAHALLI KENDRA 1|Anganwadi|co-ed|kannada|Gangamma Temple Road, Sahakaranagar Post, Bangalore|Amruthahalli|560092|Near Amruthahalli Bus Stop|Cream Colour Building|0|Cream Colour Compound|POINT(77.60109 13.06379)
 bangalore|bangalore north (yelahanka)|yalahanka|33885|AMRUTHHALLI KENDA  2|Anganwadi|co-ed|kannada|Gangamma Temple Road, Sahakaranagar Post, Bangalore|Amruthahalli|560092|Near Amruthahalli Bus Stop|Cream Colour Building|0|Cream Colour Compound|POINT(77.60112 13.06384)
 bangalore|bangalore north (yelahanka)|abbigere|31253|KUVEMPU NAGAR 1|Anganwadi|co-ed|kannada|Jalahalli east|Kuvempunagar|560014|Kuvempunagar Bus Stop|No compound,no playground|271C, 271B, 401N|Blue Colour Building|POINT(77.54117 13.06928)
 bangalore|bangalore north (yelahanka)|abbigere|33893|HOSABALUNAGAR|Anganwadi|co-ed|kannada|Vidyaranya Pura Post|Hosabalu Nagar|560097|Near Thirumala Milk Dairy|No Compound, No Play Ground|0|Wehite Colour Building|POINT(77.53668 13.07287)
 bangalore|bangalore north (yelahanka)|rajanakunte|33727|L.B.S.NAGAR-1|Anganwadi|co-ed|kannada|N.E.S. Office Road, Yelahanka Post, North 4|L.B.S. Nagar|560064|Near Yelahanka N.E.S. Bus Stop||285|White Colour Building|POINT(77.59114 13.09247)
 bangalore|bangalore north (yelahanka)|rajanakunte|33723|L.B.S.NAGAR-2|Anganwadi|co-ed|kannada|N.E.S. Office Road, Yelahanka Post, North 4|L.B.S. Nagar|560064|Near Yelahanka N.E.S. Bus Stop|Home Style|285|Rose Colour Building|POINT(77.5915 13.09382)
 bangalore|bangalore north (yelahanka)|rajanakunte|33830|POTTENAHALLI|Anganwadi|co-ed|kannada|Dodda Ballapura Main Road, Yelahanka Post|Pottena Halli|560064|Opposite Pottena Halli Bus Stop|Cream Colour Building|256M, 285|G.K.L.P.S Pottena Halli Inside|POINT(77.57987 13.10924)
 bangalore|bangalore north (yelahanka)|bettahalasuru|33832|BHARTHI NAGAR|Anganwadi|co-ed|kannada|Hunasamaranahalli Post, Chikkajala, Bangalore|Bharathi Nagar|562157|Near Rama Mandira|Cream Colour Building|298, 289, 401, 282|0|POINT(77.62203 13.13846)
 bangalore|bangalore north (yelahanka)|bettahalasuru|31259|SONNAPANAHALLI|Anganwadi|co-ed|kannada|Bettahalasuru Main Road, Bettahalasuru Post, Jala Hobli, Bangalore|Sonnappana Halli|562157|Compound Inside G>K.H.P.S Sonnappana Halli|Yellow Colour Building And Brown Colour Door And Yellow Colour Compound|283, 283E, 407L|Infront Play Ground And Compound Inside Big Water Tank (Over Tank)|POINT(77.61855 13.15509)
 bangalore|bangalore north (yelahanka)|rajanakunte|31222|PARVATHIPURA|Anganwadi|co-ed|kannada|Rajana Kunte Post, North 4, Hesaraghatta Hobli|Parvathipura|560064|Near Rajana Kunte Bus Stop|Cream Colour Building|285||POINT(77.56562 13.17047)
 bangalore|bangalore north (yelahanka)|rajanakunte|31512|RAJANAKUNTE|Anganwadi|co-ed|kannada||Rajana Kunte|560064|Behind Rajana Kunte Bus Stop|White Colour Building|285||POINT(77.56367 13.17235)
 bangalore|bangalore north (yelahanka)|rajanakunte|31214|ADDIGANAHALLI|Anganwadi|co-ed|kannada|Rajana Kunte Post, North 4, Hesaraghatta Hobli|Addiganahalli|560064|Behind Addiganahalli Bus Stop|Cream Colour Building|285N, 285Z||POINT(77.56952 13.17369)
 bangalore|bangalore north (yelahanka)|rajanakunte|33722|SRIRAMANAHALLI|Anganwadi|co-ed|kannada|Arakere Post, Hesaraghatta Hobli, North 4|Sri Ramanahalli|561203|Near Sri Ramanahalli Cross Bus Stop|White Colour Building|285 K, 285M||POINT(77.55797 13.19505)
 bangalore|bangalore north (yelahanka)|rajanakunte|31511|ADDE|Anganwadi|co-ed|kannada|Arakere Post, Hesaraghatta Hobli, North 4|Adde|562110|Near Adde Cross Bus Stop|White Colour Building|285K, 285M|Brown Colour Door|POINT(77.54793 13.20595)
 bangalore|bangalore north (yelahanka)|rajanakunte|33724|SURADEVANAPURA|Anganwadi|co-ed|kannada|Aradeshna Halli Post, Hesaraghatta Hobli, North 4|Suradenapura|562110|Near Suradenapura Bus Stop|White Colour Compound|285K, 285M|White Colour Building|POINT(77.56172 13.20965)
 bangalore|anekal taluk|chandapura|33650|ICCHANGURU|Anganwadi|co-ed|kannada|Yadavanahalli Post, Attibele Hobli, Anekal Taluk, Bangalore|Icchanguru|562107|Compound Inside G.K.L.P.S Icchanguru|Yellow Colour Building And Brown Colour Door|358|Yellow Colour Compound And Black Colour Gate|POINT(77.74193 12.7718)
 bangalore|bangalore north (yelahanka)|rajanakunte|33921|ARAKERE COLONY|Anganwadi|co-ed|kannada|Arakere Post, North - 4, Hesaraghatta Hobli|Arakere Colony|561203|Near Arakere Colony Bus Stop|No Painted Building|258F||POINT(77.54 13.19)
 bangalore|anekal taluk|jigani|33961|KALESHWARINAGARA|Anganwadi|co-ed|kannada|Ragihalli Road, Jigani Hobli, Anekal Taluk, Bangalore|Ragihalli Road, Jigani Hobli, Anekal Taluk, Bangalore|560102|Near Kaleshwari Nagar Bus Stop|No Painted Compound||Cream Colour Sheet Building|POINT(77.59 12.79)
 bangalore|bangalore south(banashankari)|thavare kere|34014|ALAMMANAPALYA|Anganwadi|co-ed|kannada|Chunchanaguppe post,tavarekere hobli|Alammanapalya|562130|Inside G.K.L.P.S Alammanapalya|White Colour Compound|242H,227L|White Colour Building|POINT(77.37 12.94)
 bangalore|sumangali seva ashrama|dodda banaswadi|34024|VIJANAPUR-5|Anganwadi|co-ed|kannada|1st Cross, Choultry, Dooravani Nagar Post, Bangalore|Vijnapura|560016|Behind K.R. Puram Railway Station|Pink Colour Building And Brown Colour Door|500, 600|Sheet Building|POINT(77.68 13)
 bangalore|bangalore central|netravathi|34059|MUNESHWARA NAGAR|Anganwadi|co-ed|kannada|#12, 1st Main Road, 1st Cross, Muneshwara Nagar, Bangalore|Pattegarapalya|560079|Near Muneshwara Swamy Temple|Cement Stone Building And Yellow Colour Door|0|Sheet Building|POINT(77.52 12.98)
 bangalore|anekal taluk|mahantalingapura|34070|MADAPPANA DODDI|Anganwadi|co-ed|kannada|Kallubalu Post, Jigani Hobli, Anekal Taluk, Bangalore|Madappana Doddi|562106|Beside G.K.L.P.S Madappana Doddi|White Colour Building And Blue Colour Dorr|366K|Sheet Building|POINT(77.6 12.73)
 bangalore|anekal taluk|jigani|34155|RAMASANDRA 1|Anganwadi|co-ed|kannada|Hulimangala Post, Jigani Hobli, Anekal Taluk, Bnagalore|Ramasandra|560105|Opposite G.K.L.P.S Ramsandra|Yellow Colour Building And Blue Colour Door|367|Infornt Water Tank|POINT(77.61 12.81)
 bangalore|anekal taluk|chandapura|33610|KITTAGANAHALLI  A|Anganwadi|co-ed|kannada|Hennagara Road, Bommasandra Post, Attibele Hobli, Anekal Taluk, Bangalore|Hennagara Road, Bommasandra Post, Attibele Hobli, Anekal Taluk, Bangalore|560099|Compound Inside G.K.H.P.S Kithiganahalli|Yellow Colour Building & Blue Colour Door|352|Yellow Colour Compound & Black Colour Gate|POINT(77.69599 12.80232)
 bangalore|anekal taluk|mahantalingapura|34028|AMRUTHNAGAR|Anganwadi|co-ed|kannada|Anjanapura Post, Jignai Hobli, Anekal Taluk|Amruth Nagar|560076|Near Amruth Nagar Bus Stop|White Colour Sheet Building|215Z|0|POINT(77.55044 12.83891)
 bangalore|bangalore south(banashankari)|begure|29545|NIYANAPANAHALLI|Anganwadi|co-ed|kannada|Niyanpana Halli Road, Begur Post, Bande Palya|Niyanpana Halli|560069|Near Niyanpana Halli Bus Stop|Pistha Colour Compound|364A|Pistha Colour Sheet Building|POINT(77.61705 12.88082)
 bangalore|bangalore state|wilson garden|34111|N.S. PALYA|Anganwadi|co-ed|kannada|1st Main Road, 1st Cross, N.S. Palya, BTM Layout 2nd Stage|N.S. Palya|560076|Near Anjaneya Temple|White Colour Sheet Building|24H|0|POINT(77.60513 12.91048)
 bangalore|bangalore state|banashankari|31442|PRAGATI PURA 1|Anganwadi|co-ed|kannada|7th Cross, K.P.Road, Banashankari, Bangalore|Pragathipura|560082|Near Sri Vinayaka Enterprises|White Colour Compound|0|Rose Colour Building|POINT(77.57124 12.91309)
 bangalore|bangalore state|banashankari|31086|CAUVERI NAGAR  3|Anganwadi|co-ed|kannada|5th Cross, 7th Main Road, Banashankari 2nd Stage, Bangalore|Kaveri Nagar|560070|Near Monotype Bus Stop|Cream Colour Building|15, 210|0|POINT(77.5714 12.91955)
 bangalore|bangalore state|wilson garden|34079|NEW MADIWALA 1|Anganwadi|co-ed|kannada|Vinayaka Temple Street, Siddatha Nagar, Hosur Main Road, Bangalore|Madiwala|560068|Near Madiwala Bus Stop|Cream Colour Building|360|1st Floor Anganawadi Kendra|POINT(77.62001 12.92293)
 bangalore|bangalore state|wilson garden|34074|NEW MADIWALA 2|Anganwadi|co-ed|kannada|Vinayaka Temple Street, Siddatha Nagar, Hosur Main Road, Bangalore|Madiwala|560068|Near Madiwala Bus Stop|Cream Colour Building|360|0|POINT(77.62001 12.92293)
 bangalore|bangalore state|wilson garden|34110|ARASU COLONY|Anganwadi|co-ed|kannada|36th Cross, East End Main Road, Jayanagar|Jayanagar|560069|Near Mariyamma Temple|Cream Colour Building|60|0|POINT(77.59734 12.92346)
 bangalore|bangalore state|wilson garden|34108|GURRAPPANAPALYA 2|Independent  Balwadi|co-ed|kannada|1st Cross, 1st Main Road, Bannerghatta Road, Sudarsha Layout|New Gurappana Palya|560076|Near Jala Bhavan Bus Stop|Rose Colour Building|365, 369, 368|0|POINT(77.60254 12.92367)
 bangalore|sumangali seva ashrama|koramangala|34145|JAKKASANDRA (VENKATESHPURA)|Independent  Balwadi|co-ed|kannada|1st Cross Jakasandra  Main Road, 1st Block Koramangala, Koramangala Post|Jakasandra|560034|Near Jakasandra Bus Stop|No Painted Compound|G3,324|White Colour Building|POINT(77.63627 12.92432)
 bangalore|sumangali seva ashrama|koramangala|31159|CHAMUNDINAGAR|Anganwadi|co-ed|kannada|1st Cross, Hosakerehalli Main Road|B.S.K 3rd Stage|560085|Near RVS College Bus Stop|Pink Colour Building|43D||POINT(77.5386 12.93287)
 bangalore|bangalore state|wilson garden|34066|ADUGODI|Anganwadi|co-ed|kannada|New Mico Road, 2nd Main Road, Bangalore|Adugodi|Adugodi|Near Adugodi Bus Stop|Compound Inside G.K.M.P.S Chinnappanagar|171|Cream Colour Building|POINT(77.6068 12.94417)
 bangalore|bangalore state|wilson garden|34106|DAYANANDA 1|Anganwadi|co-ed|kannada|1st Main Road, Someshwara Nagar Main Road, 1st Block Jayanagar, Bangalore|Dayanandnagar Slum|Dayanandnagar Slum|Next Masjid-E-Ateeq|Cream Colour Compound||Cream Colour Building|POINT(77.5944 12.94423)
 bangalore|bangalore state|wilson garden|34109|DAYANANDA 2|Anganwadi|co-ed|kannada|1st Main Road, Someshwara Nagar Main Road, 1st Block Jayanagar, Bangalore|Dayanandnagar Slum|Dayanandnagar Slum|Next Masjid-E-Ateeq|Cream Colour Compound||Cream Colour Building|POINT(77.5944 12.94423)
 bangalore|bangalore state|wilson garden|30410|SIDDA PURA|Independent  Balwadi|co-ed|kannada|J.C.Colony, 1st Block Jayanagar, Lalbagh Road, Bangalore|Lalbagh Siddapura|Lalbagh Siddapura|Near Lalbagh South Gate|Compound Inside G.K.H.P.S Lalbagh Siddapura|13|Cream Colour Building|POINT(77.58831 12.94558)
 bangalore|bangalore state|wilson garden|34157|SOMESHVARA SLUM|Anganwadi|co-ed|kannada|2nd Main Road, K.M.Colony, 1st Block, Jayanagar, Lalbagh Road, Bangalore|Someshwara Slum|Someshwara Slum|Near Mallige Hospital|Cream Colour Building|||POINT(77.59111 12.9466)
 bangalore|bangalore central|sir m vishweshwariah 1st circle|30381|BYATARAYANPURA|Independent  Balwadi|co-ed|kannada|5th Cross, 1st Main Road, Mysore Road, Bangalore||560026|Beside Veterinary Government Hospital & Behind GKMPS Byatarayanapura|Light Pink Colour Building & White Colour Door|58, 222, 223, 224, 225|Light Pink Colour Compound & Black Colour Gate|POINT(77.54244 12.94926)
 bangalore|bangalore central|netravathi|34105|TIMBARYARD SLUM|Anganwadi|co-ed|kannada|Cottonpete Main Road, Bangalore|Timbaryard Slum|560053|Near L.P.G. Auto Gas Bunk|White Colour Building And Black Colour Door|0|Sheet Building|POINT(77.56934 12.96659)
 bangalore|bangalore central|triveni 5th circle|34075|BINNIPETE|Anganwadi|co-ed|kannada|Magadi Main Road, 1st Main Road, Hosa Binniete Layout|Binnipete|560023|Behind Binnipete Bus Stop|No Painted Sheet Building|55B|0|POINT(77.55995 12.96732)
 bangalore|bangalore central|netravathi|34078|PRIYA DARSHINI|Anganwadi|co-ed|kannada|6th Cross, G.K.W. Layout, Vijayanagara, Bangalore|G.K.W. Layout|560040|Near G.K.W. Layout Bus Stop|Library Infront Anganwadi Kendra|61F, 75E|Park Inside Anganwadi Kendra|POINT(77.52717 12.96812)
 bangalore|bangalore central|netaji 2nd circle|34055|MOODALAPALYA - 1|Independent  Balwadi|co-ed|kannada|#8, 3rd Main Road, Nagarabhavi Main Road, Bangalore|Moodala Palya|560072|Near Sai Baba Temple|Light Pink Colour Building|235A, 238, 401K|Yellow Colour Door|POINT(77.52339 12.9692)
 bangalore|bangalore central|netaji 2nd circle|34058|MOODALAPALYA - 2|Independent  Balwadi|co-ed|kannada|3rd Main Road, 7th Cross, Panch Sheela Nagar|Moodala Palya|5560072|Near Moodala Palya Bus Stop|White Colour Building|238||POINT(77.51988 12.97421)
